Trial number,testcase,baseline_alarm,baseline_crash_result,baseline_health_result,baseline_recovery_result,baseline_state_result,baseline_custom_result
trial-03-0054,"{'field': '[""spec"", ""zookeeper"", ""template"", ""clientService"", ""ipFamilies"", 0]', 'testcase': 'IPv6'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0054,"{'field': '[""spec"", ""zookeeper"", ""template"", ""statefulset"", ""podManagementPolicy""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0054,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0054,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0054,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0054,"{'field': '[""spec"", ""zookeeper"", ""template"", ""clientService"", ""ipFamilies"", 0]', 'testcase': 'IPv4'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0054,"{'field': '[""spec"", ""zookeeper"", ""template"", ""clientService"", ""ipFamilies"", 0]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0054,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0055,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0055,"{'field': '[""spec"", ""zookeeper"", ""template"", ""statefulset"", ""podManagementPolicy""]', 'testcase': 'OrderedReady'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0056,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0056,"{'field': '[""spec"", ""kafka"", ""storage"", ""sizeLimit""]', 'testcase': 'string-change'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'storage', 'sizeLimit']",Pass
trial-03-0056,"{'field': '[""spec"", ""kafka"", ""storage"", ""sizeLimit""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0056,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0057,"{'field': '[""spec"", ""kafka"", ""authorization"", ""superUsers"", 0]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0057,"{'field': '[""spec"", ""kafka"", ""authorization"", ""superUsers"", 0]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0057,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0057,"{'field': '[""spec"", ""kafka"", ""authorization"", ""superUsers"", 0]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0057,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""checkAccessTokenType""]', 'testcase': 'boolean-deletion'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'checkAccessTokenType']",Pass
trial-03-0057,"{'field': '[""spec"", ""kafka"", ""authorization"", ""superUsers"", 0]', 'testcase': 'string-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0057,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0057,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""checkAccessTokenType""]', 'testcase': 'boolean-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0058,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0058,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""checkAccessTokenType""]', 'testcase': 'boolean-toggle-off'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0058,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""checkAccessTokenType""]', 'testcase': 'boolean-toggle-off'}",True,Pass,Pass,Pass,"['spec', 'kafka', 'listeners', 0, 'authentication', 'checkAccessTokenType']",Pass
trial-03-0059,"{'field': '[""spec"", ""kafka"", ""listeners"", 0, ""authentication"", ""checkAccessTokenType""]', 'testcase': 'boolean-toggle-on'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0059,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '[""spec"", ""entityOperator"", ""userOperator"", ""jvmOptions"", ""javaSystemProperties""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '[""spec"", ""entityOperator"", ""userOperator"", ""jvmOptions"", ""javaSystemProperties""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '[""spec"", ""entityOperator"", ""userOperator"", ""jvmOptions"", ""javaSystemProperties""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""livenessProbe"", ""timeoutSeconds""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '[""spec"", ""entityOperator"", ""userOperator"", ""jvmOptions"", ""javaSystemProperties""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries"", 0, ""outputs""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries"", 0, ""outputs""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries"", 0, ""outputs""]', 'testcase': 'array-pop'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0060,"{'field': '[""spec"", ""jmxTrans"", ""kafkaQueries"", 0, ""outputs""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0061,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0061,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""livenessProbe"", ""timeoutSeconds""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0061,"{'field': '[""spec"", ""entityOperator"", ""topicOperator"", ""livenessProbe"", ""timeoutSeconds""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0061,"{'field': '[""spec"", ""entityOperator"", ""userOperator"", ""livenessProbe"", ""failureThreshold""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0061,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0062,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0062,"{'field': '[""spec"", ""kafka"", ""logging"", ""type""]', 'testcase': 'external'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0062,"{'field': '[""spec"", ""zookeeper"", ""livenessProbe"", ""failureThreshold""]', 'testcase': 'number-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0062,"{'field': '[""spec"", ""cruiseControl"", ""template"", ""tlsSidecarContainer"", ""env""]', 'testcase': 'array-deletion'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'template', 'tlsSidecarContainer', 'env', 0, 'value']",Pass
trial-03-0062,"{'field': '[""spec"", ""zookeeper"", ""livenessProbe"", ""failureThreshold""]', 'testcase': 'number-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0062,"{'field': '[""spec"", ""kafka"", ""logging"", ""type""]', 'testcase': 'inline'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0062,"{'field': '[""spec"", ""cruiseControl"", ""template"", ""tlsSidecarContainer"", ""env""]', 'testcase': 'array-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0062,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0063,"{'field': '[""spec"", ""cruiseControl"", ""template"", ""tlsSidecarContainer"", ""env""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0063,"{'field': '[""spec"", ""cruiseControl"", ""template"", ""tlsSidecarContainer"", ""env""]', 'testcase': 'array-push'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0063,"{'field': '[""spec"", ""cruiseControl"", ""template"", ""tlsSidecarContainer"", ""env""]', 'testcase': 'array-pop'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'template', 'tlsSidecarContainer', 'env', 2, 'value']",Pass
trial-03-0063,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0064,"{'field': '[""spec"", ""zookeeper"", ""jvmOptions"", ""javaSystemProperties"", 0, ""value""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0064,"{'field': '[""spec"", ""zookeeper"", ""jvmOptions"", ""javaSystemProperties"", 0, ""value""]', 'testcase': 'string-deletion'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0064,"{'field': '[""spec"", ""zookeeper"", ""jvmOptions"", ""javaSystemProperties"", 0, ""value""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0064,"{'field': '[""spec"", ""cruiseControl"", ""template"", ""tlsSidecarContainer"", ""env""]', 'testcase': 'array-empty'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0064,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0065,"{'field': '[""spec"", ""cruiseControl"", ""brokerCapacity"", ""outboundNetwork""]', 'testcase': 'string-change'}",True,Pass,Pass,Pass,"['spec', 'cruiseControl', 'brokerCapacity', 'outboundNetwork']",Pass
trial-03-0065,"{'field': '[""spec"", ""cruiseControl"", ""brokerCapacity"", ""outboundNetwork""]', 'testcase': 'string-change'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0065,,False,Pass,Pass,Pass,Pass,Pass
trial-03-0066,"{'field': '', 'testcase': 'revert'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0066,"{'field': '[""spec"", ""kafka"", ""authorization"", ""type""]', 'testcase': 'string-deletion'}",True,Pod test-cluster-kafka-0 crashed,Pass,Pass,Pass,Pass
trial-03-0066,,True,Pass,Pass,"{'values_changed': {""root['config_map']['test-cluster-kafka-0']['data']['server.config']"": {'new_value': '##############################\n##############################\n# This file is automatically generated by the Strimzi Cluster Operator\n# Any changes to this file will be ignored and overwritten!\n##############################\n##############################\n\n##########\n# Broker ID\n##########\nbroker.id=0\nnode.id=0\n\n##########\n# Zookeeper\n##########\nzookeeper.connect=test-cluster-zookeeper-client:2181\nzookeeper.clientCnxnSocket=org.apache.zookeeper.ClientCnxnSocketNetty\nzookeeper.ssl.client.enable=true\nzookeeper.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nzookeeper.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nzookeeper.ssl.keystore.type=PKCS12\nzookeeper.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nzookeeper.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nzookeeper.ssl.truststore.type=PKCS12\n\n##########\n# Kafka message logs configuration\n##########\nlog.dirs=/var/lib/kafka/data-0/kafka-log0\n\n##########\n# Control Plane listener\n##########\nlistener.name.controlplane-9090.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.controlplane-9090.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.controlplane-9090.ssl.keystore.type=PKCS12\nlistener.name.controlplane-9090.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nlistener.name.controlplane-9090.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nlistener.name.controlplane-9090.ssl.truststore.type=PKCS12\nlistener.name.controlplane-9090.ssl.client.auth=required\n\n##########\n# Replication listener\n##########\nlistener.name.replication-9091.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.replication-9091.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.replication-9091.ssl.keystore.type=PKCS12\nlistener.name.replication-9091.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nlistener.name.replication-9091.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nlistener.name.replication-9091.ssl.truststore.type=PKCS12\nlistener.name.replication-9091.ssl.client.auth=required\n\n##########\n# Listener configuration: PLAIN-9092\n##########\n\n##########\n# Listener configuration: TLS-9093\n##########\nlistener.name.tls-9093.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.tls-9093.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.tls-9093.ssl.keystore.type=PKCS12\n\n\n##########\n# Common listener configuration\n##########\nlisteners=CONTROLPLANE-9090://0.0.0.0:9090,REPLICATION-9091://0.0.0.0:9091,PLAIN-9092://0.0.0.0:9092,TLS-9093://0.0.0.0:9093\nadvertised.listeners=CONTROLPLANE-9090://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9090,REPLICATION-9091://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9091,PLAIN-9092://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9092,TLS-9093://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9093\nlistener.security.protocol.map=CONTROLPLANE-9090:SSL,REPLICATION-9091:SSL,PLAIN-9092:PLAINTEXT,TLS-9093:SSL\ncontrol.plane.listener.name=CONTROLPLANE-9090\ninter.broker.listener.name=REPLICATION-9091\nsasl.enabled.mechanisms=\nssl.endpoint.identification.algorithm=HTTPS\n\n##########\n# Authorization\n##########\nauthorizer.class.name=null\nsuper.users=User:CN=test-cluster-kafka,O=io.strimzi;User:CN=test-cluster-entity-topic-operator,O=io.strimzi;User:CN=test-cluster-entity-user-operator,O=io.strimzi;User:CN=test-cluster-kafka-exporter,O=io.strimzi;User:CN=test-cluster-cruise-control,O=io.strimzi;User:CN=cluster-operator,O=io.strimzi\n\n##########\n# User provided configuration\n##########\ndefault.replication.factor=1\ninter.broker.protocol.version=3.4\nmin.insync.replicas=1\noffsets.topic.replication.factor=1\ntransaction.state.log.min.isr=1\ntransaction.state.log.replication.factor=1\nlog.message.format.version=3.4', 'old_value': '##############################\n##############################\n# This file is automatically generated by the Strimzi Cluster Operator\n# Any changes to this file will be ignored and overwritten!\n##############################\n##############################\n\n##########\n# Broker ID\n##########\nbroker.id=0\nnode.id=0\n\n##########\n# Zookeeper\n##########\nzookeeper.connect=test-cluster-zookeeper-client:2181\nzookeeper.clientCnxnSocket=org.apache.zookeeper.ClientCnxnSocketNetty\nzookeeper.ssl.client.enable=true\nzookeeper.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nzookeeper.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nzookeeper.ssl.keystore.type=PKCS12\nzookeeper.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nzookeeper.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nzookeeper.ssl.truststore.type=PKCS12\n\n##########\n# Kafka message logs configuration\n##########\nlog.dirs=/var/lib/kafka/data-0/kafka-log0\n\n##########\n# Control Plane listener\n##########\nlistener.name.controlplane-9090.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.controlplane-9090.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.controlplane-9090.ssl.keystore.type=PKCS12\nlistener.name.controlplane-9090.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nlistener.name.controlplane-9090.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nlistener.name.controlplane-9090.ssl.truststore.type=PKCS12\nlistener.name.controlplane-9090.ssl.client.auth=required\n\n##########\n# Replication listener\n##########\nlistener.name.replication-9091.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.replication-9091.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.replication-9091.ssl.keystore.type=PKCS12\nlistener.name.replication-9091.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nlistener.name.replication-9091.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nlistener.name.replication-9091.ssl.truststore.type=PKCS12\nlistener.name.replication-9091.ssl.client.auth=required\n\n##########\n# Listener configuration: PLAIN-9092\n##########\n\n##########\n# Listener configuration: TLS-9093\n##########\nlistener.name.tls-9093.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.tls-9093.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.tls-9093.ssl.keystore.type=PKCS12\n\n\n##########\n# Common listener configuration\n##########\nlisteners=CONTROLPLANE-9090://0.0.0.0:9090,REPLICATION-9091://0.0.0.0:9091,PLAIN-9092://0.0.0.0:9092,TLS-9093://0.0.0.0:9093\nadvertised.listeners=CONTROLPLANE-9090://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9090,REPLICATION-9091://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9091,PLAIN-9092://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9092,TLS-9093://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9093\nlistener.security.protocol.map=CONTROLPLANE-9090:SSL,REPLICATION-9091:SSL,PLAIN-9092:PLAINTEXT,TLS-9093:SSL\ncontrol.plane.listener.name=CONTROLPLANE-9090\ninter.broker.listener.name=REPLICATION-9091\nsasl.enabled.mechanisms=\nssl.endpoint.identification.algorithm=HTTPS\n\n##########\n# User provided configuration\n##########\ndefault.replication.factor=1\ninter.broker.protocol.version=3.4\nmin.insync.replicas=1\noffsets.topic.replication.factor=1\ntransaction.state.log.min.isr=1\ntransaction.state.log.replication.factor=1\nlog.message.format.version=3.4', 'diff': '--- \n+++ \n@@ -75,6 +75,12 @@\n ssl.endpoint.identification.algorithm=HTTPS\n \n ##########\n+# Authorization\n+##########\n+authorizer.class.name=null\n+super.users=User:CN=test-cluster-kafka,O=io.strimzi;User:CN=test-cluster-entity-topic-operator,O=io.strimzi;User:CN=test-cluster-entity-user-operator,O=io.strimzi;User:CN=test-cluster-kafka-exporter,O=io.strimzi;User:CN=test-cluster-cruise-control,O=io.strimzi;User:CN=cluster-operator,O=io.strimzi\n+\n+##########\n # User provided configuration\n ##########\n default.replication.factor=1'}}}",Pass,Pass
trial-03-0067,,True,Pass,Pass,"{'values_changed': {""root['config_map']['test-cluster-kafka-0']['data']['server.config']"": {'new_value': '##############################\n##############################\n# This file is automatically generated by the Strimzi Cluster Operator\n# Any changes to this file will be ignored and overwritten!\n##############################\n##############################\n\n##########\n# Broker ID\n##########\nbroker.id=0\nnode.id=0\n\n##########\n# Zookeeper\n##########\nzookeeper.connect=test-cluster-zookeeper-client:2181\nzookeeper.clientCnxnSocket=org.apache.zookeeper.ClientCnxnSocketNetty\nzookeeper.ssl.client.enable=true\nzookeeper.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nzookeeper.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nzookeeper.ssl.keystore.type=PKCS12\nzookeeper.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nzookeeper.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nzookeeper.ssl.truststore.type=PKCS12\n\n##########\n# Kafka message logs configuration\n##########\nlog.dirs=/var/lib/kafka/data-0/kafka-log0\n\n##########\n# Control Plane listener\n##########\nlistener.name.controlplane-9090.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.controlplane-9090.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.controlplane-9090.ssl.keystore.type=PKCS12\nlistener.name.controlplane-9090.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nlistener.name.controlplane-9090.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nlistener.name.controlplane-9090.ssl.truststore.type=PKCS12\nlistener.name.controlplane-9090.ssl.client.auth=required\n\n##########\n# Replication listener\n##########\nlistener.name.replication-9091.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.replication-9091.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.replication-9091.ssl.keystore.type=PKCS12\nlistener.name.replication-9091.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nlistener.name.replication-9091.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nlistener.name.replication-9091.ssl.truststore.type=PKCS12\nlistener.name.replication-9091.ssl.client.auth=required\n\n##########\n# Listener configuration: PLAIN-9092\n##########\n\n##########\n# Listener configuration: TLS-9093\n##########\nlistener.name.tls-9093.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.tls-9093.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.tls-9093.ssl.keystore.type=PKCS12\n\n\n##########\n# Common listener configuration\n##########\nlisteners=CONTROLPLANE-9090://0.0.0.0:9090,REPLICATION-9091://0.0.0.0:9091,PLAIN-9092://0.0.0.0:9092,TLS-9093://0.0.0.0:9093\nadvertised.listeners=CONTROLPLANE-9090://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9090,REPLICATION-9091://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9091,PLAIN-9092://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9092,TLS-9093://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9093\nlistener.security.protocol.map=CONTROLPLANE-9090:SSL,REPLICATION-9091:SSL,PLAIN-9092:PLAINTEXT,TLS-9093:SSL\ncontrol.plane.listener.name=CONTROLPLANE-9090\ninter.broker.listener.name=REPLICATION-9091\nsasl.enabled.mechanisms=\nssl.endpoint.identification.algorithm=HTTPS\n\n##########\n# Authorization\n##########\nauthorizer.class.name=null\nsuper.users=User:CN=test-cluster-kafka,O=io.strimzi;User:CN=test-cluster-entity-topic-operator,O=io.strimzi;User:CN=test-cluster-entity-user-operator,O=io.strimzi;User:CN=test-cluster-kafka-exporter,O=io.strimzi;User:CN=test-cluster-cruise-control,O=io.strimzi;User:CN=cluster-operator,O=io.strimzi\n\n##########\n# User provided configuration\n##########\ndefault.replication.factor=1\ninter.broker.protocol.version=3.4\nmin.insync.replicas=1\noffsets.topic.replication.factor=1\ntransaction.state.log.min.isr=1\ntransaction.state.log.replication.factor=1\nlog.message.format.version=3.4', 'old_value': '##############################\n##############################\n# This file is automatically generated by the Strimzi Cluster Operator\n# Any changes to this file will be ignored and overwritten!\n##############################\n##############################\n\n##########\n# Broker ID\n##########\nbroker.id=0\nnode.id=0\n\n##########\n# Zookeeper\n##########\nzookeeper.connect=test-cluster-zookeeper-client:2181\nzookeeper.clientCnxnSocket=org.apache.zookeeper.ClientCnxnSocketNetty\nzookeeper.ssl.client.enable=true\nzookeeper.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nzookeeper.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nzookeeper.ssl.keystore.type=PKCS12\nzookeeper.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nzookeeper.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nzookeeper.ssl.truststore.type=PKCS12\n\n##########\n# Kafka message logs configuration\n##########\nlog.dirs=/var/lib/kafka/data-0/kafka-log0\n\n##########\n# Control Plane listener\n##########\nlistener.name.controlplane-9090.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.controlplane-9090.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.controlplane-9090.ssl.keystore.type=PKCS12\nlistener.name.controlplane-9090.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nlistener.name.controlplane-9090.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nlistener.name.controlplane-9090.ssl.truststore.type=PKCS12\nlistener.name.controlplane-9090.ssl.client.auth=required\n\n##########\n# Replication listener\n##########\nlistener.name.replication-9091.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.replication-9091.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.replication-9091.ssl.keystore.type=PKCS12\nlistener.name.replication-9091.ssl.truststore.location=/tmp/kafka/cluster.truststore.p12\nlistener.name.replication-9091.ssl.truststore.password=${CERTS_STORE_PASSWORD}\nlistener.name.replication-9091.ssl.truststore.type=PKCS12\nlistener.name.replication-9091.ssl.client.auth=required\n\n##########\n# Listener configuration: PLAIN-9092\n##########\n\n##########\n# Listener configuration: TLS-9093\n##########\nlistener.name.tls-9093.ssl.keystore.location=/tmp/kafka/cluster.keystore.p12\nlistener.name.tls-9093.ssl.keystore.password=${CERTS_STORE_PASSWORD}\nlistener.name.tls-9093.ssl.keystore.type=PKCS12\n\n\n##########\n# Common listener configuration\n##########\nlisteners=CONTROLPLANE-9090://0.0.0.0:9090,REPLICATION-9091://0.0.0.0:9091,PLAIN-9092://0.0.0.0:9092,TLS-9093://0.0.0.0:9093\nadvertised.listeners=CONTROLPLANE-9090://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9090,REPLICATION-9091://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9091,PLAIN-9092://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9092,TLS-9093://test-cluster-kafka-0.test-cluster-kafka-brokers.kafka.svc:9093\nlistener.security.protocol.map=CONTROLPLANE-9090:SSL,REPLICATION-9091:SSL,PLAIN-9092:PLAINTEXT,TLS-9093:SSL\ncontrol.plane.listener.name=CONTROLPLANE-9090\ninter.broker.listener.name=REPLICATION-9091\nsasl.enabled.mechanisms=\nssl.endpoint.identification.algorithm=HTTPS\n\n##########\n# Authorization\n##########\nauthorizer.class.name=org.openpolicyagent.kafka.OpaAuthorizer\nopa.authorizer.url=null\nopa.authorizer.allow.on.error=false\nopa.authorizer.metrics.enabled=false\nopa.authorizer.cache.initial.capacity=5000\nopa.authorizer.cache.maximum.size=50000\nopa.authorizer.cache.expire.after.seconds=3600\nsuper.users=User:CN=test-cluster-kafka,O=io.strimzi;User:CN=test-cluster-entity-topic-operator,O=io.strimzi;User:CN=test-cluster-entity-user-operator,O=io.strimzi;User:CN=test-cluster-kafka-exporter,O=io.strimzi;User:CN=test-cluster-cruise-control,O=io.strimzi;User:CN=cluster-operator,O=io.strimzi\n\n##########\n# User provided configuration\n##########\ndefault.replication.factor=1\ninter.broker.protocol.version=3.4\nmin.insync.replicas=1\noffsets.topic.replication.factor=1\ntransaction.state.log.min.isr=1\ntransaction.state.log.replication.factor=1\nlog.message.format.version=3.4', 'diff': '--- \n+++ \n@@ -77,13 +77,7 @@\n ##########\n # Authorization\n ##########\n-authorizer.class.name=org.openpolicyagent.kafka.OpaAuthorizer\n-opa.authorizer.url=null\n-opa.authorizer.allow.on.error=false\n-opa.authorizer.metrics.enabled=false\n-opa.authorizer.cache.initial.capacity=5000\n-opa.authorizer.cache.maximum.size=50000\n-opa.authorizer.cache.expire.after.seconds=3600\n+authorizer.class.name=null\n super.users=User:CN=test-cluster-kafka,O=io.strimzi;User:CN=test-cluster-entity-topic-operator,O=io.strimzi;User:CN=test-cluster-entity-user-operator,O=io.strimzi;User:CN=test-cluster-kafka-exporter,O=io.strimzi;User:CN=test-cluster-cruise-control,O=io.strimzi;User:CN=cluster-operator,O=io.strimzi\n \n ##########'}}}",Pass,Pass
trial-03-0067,"{'field': '[""spec"", ""kafka"", ""authorization"", ""type""]', 'testcase': 'opa'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0067,"{'field': '[""spec"", ""kafka"", ""authorization"", ""type""]', 'testcase': 'keycloak'}",False,Pass,Pass,Pass,Pass,Pass
trial-03-0067,"{'field': '[""spec"", ""kafka"", ""authorization"", ""type""]', 'testcase': 'custom'}",True,Pod test-cluster-kafka-0 crashed,Pass,Pass,Pass,Pass
